id_institucion,id_comuna,nombre_institucion,nivel,afiliacion_institucion
22130,254,Escuela Basica Madre Bernarda,Basico/Medio,Privada
22131,254,Liceo Bicentenario De Excelencia Politécnico Santa Cruz,Basico/Medio,Publica
22132,254,Escuela Basica Chorrillos Anexo,Basico/Medio,Privada
22133,254,Escuela Particular La Dehesa,Basico/Medio,Publica
22134,254,Centro Educ.Integral Adultos Acropolis,Basico/Medio,Publica
22135,254,Colegio Nuevos Horizontes,Basico/Medio,Privada
22136,254,Jard-N Infantil Pueblo Nuevo,Basico/Medio,Privada
22137,254,Colegio Juan Pablo Ii,Basico/Medio,Publica
22138,265,Esc. Part. Nº 13 Mahuidanche,Basico/Medio,Publica
22139,265,Liceo Bicentenario Ciencias Y Humanidades Rbd 6223-5,Basico/Medio,Publica
22140,265,Escuela Union Latinoamericana,Basico/Medio,Publica
22141,265,Escuela Juan Bta. Chesta Ch.,Basico/Medio,Publica
22142,265,Escuela Las Americas,Basico/Medio,Publica
22143,265,Escuela Rio Tolten,Basico/Medio,Publica
22144,265,Escuela Municipal Sendero Del Alba,Basico/Medio,Privada
22145,265,Liceo Municipal La Frontera,Basico/Medio,Publica
22146,265,Esc. Basica Los Galpones,Basico/Medio,Publica
22147,265,Escuela Municipal Polul,Basico/Medio,Publica
22148,265,Escuela Petrenco,Basico/Medio,Privada
22149,265,Escuela Millehuin Alto,Basico/Medio,Privada
22150,265,Escuela Coicoma,Basico/Medio,Privada
22151,265,Escuela Mune Alto,Basico/Medio,Privada
22152,265,Escuela Nuevo Horizonte,Basico/Medio,Publica
22153,265,Escuela Molco,Basico/Medio,Privada
22154,265,Escuela Filoco,Basico/Medio,Privada
22155,265,Escuela Valle Hondo(Cerrada),Basico/Medio,Privada
22156,265,Escuela Puraquina Alto (Cerrado/7/97),Basico/Medio,Privada
22157,265,Escuela Susana Ortiz,Basico/Medio,Publica
22158,265,Escuela El Esfuerzo,Basico/Medio,Publica
22159,265,Escuela Loica,Basico/Medio,Publica
22160,265,Escuela Huallizada,Basico/Medio,Privada
22161,265,Escuela Chada,Basico/Medio,Publica
22162,265,Escuela San Ramon,Basico/Medio,Privada
22163,265,Escuela Reserva Forestal Mahuidanchi,Basico/Medio,Publica
22164,265,Liceo Bicentenario Politecnico Pitrufquen,Basico/Medio,Publica
22165,265,Complejo Educ.Monsenor Guillermo Hartl,Basico/Medio,Publica
22166,265,Colegio Madres Dominicas,Basico/Medio,Publica
22167,265,Escuela Particular Manhue,Basico/Medio,Publica
22168,265,Escuela Particular Alto Mirador,Basico/Medio,Publica
22169,265,Escuela Particular Carilafquen,Basico/Medio,Privada
22170,265,Escuela Particular Mahui Danchi,Basico/Medio,Privada
22171,265,Escuela Particular Reserva Rain,Basico/Medio,Publica
22172,265,Escuela Particular Mune Bajo,Basico/Medio,Publica
22173,265,Escuela Particular Quilquilco,Basico/Medio,Publica
22174,265,Escuela Particular  Manuel Baquedano,Basico/Medio,Privada
22175,265,Liceo Particular Subv.Quinque,Basico/Medio,Publica
22176,265,Escuela Particular Huefel Comuy,Basico/Medio,Publica
22177,265,Escuela Municipal Ancue,Basico/Medio,Privada
22178,265,Escuela Espec.Retardo Mental Ammillan,Basico/Medio,Publica
22179,265,Educere College,Basico/Medio,Privada
22180,265,Jardin Infantil Bambi,Basico/Medio,Publica
22181,265,Colegio Adventista De Pitrufquen,Basico/Medio,Publica
22182,265,Jardin Infantil Bambi(Cerrado),Basico/Medio,Privada
22183,265,Colegio Leonardo Da Vinci(Cerrado),Basico/Medio,Privada
22184,265,Colegio Leonardo Da Vinci School,Basico/Medio,Privada
22185,265,Liceo Josè Miguel Carrera,Basico/Medio,Publica
22186,265,Colegio The Forest School,Basico/Medio,Privada
22187,265,Esc. Especial De Lenguaje Educere,Basico/Medio,Publica
22188,265,Heidi,Basico/Medio,Privada
22189,261,Liceo Los Andes,Basico/Medio,Publica
22190,261,Esc. Basica Molulco,Basico/Medio,Publica
22191,261,Esc. Basica Huallerupe,Basico/Medio,Privada
22192,261,Esc. Basica Molulco,Basico/Medio,Publica
22193,261,Esc. Basica Cumcumllaque,Basico/Medio,Publica
22194,261,Esc. Basica Caren,Basico/Medio,Publica
22195,261,Escuela Alpehue,Basico/Medio,Privada
22196,261,Escuela Municipal Carén,Basico/Medio,Publica
22197,261,Escuela Particular San Gabriel,Basico/Medio,Publica
22198,261,Escuela Particular Llaima,Basico/Medio,Publica
22199,261,Escuela Particular Tracura,Basico/Medio,Privada
22200,261,Escuela Particular Caren,Basico/Medio,Publica
22201,261,Escuela Particular La Suerte,Basico/Medio,Publica
22202,261,Escuela Particular Palihuepillan,Basico/Medio,Publica
22203,261,Escuela Particular El Retiro,Basico/Medio,Publica
22204,261,Escuela Dahuelhue,Basico/Medio,Publica
22205,261,Escuela Particular El Salto,Basico/Medio,Publica
22206,261,Escuela Basica Volcan Llaima,Basico/Medio,Publica
22207,261,Colegio Bicentenario De Excelencia Adenauer,Basico/Medio,Publica
22208,255,Complejo Educacional Monseñor Frco. Valdes S,Basico/Medio,Publica
22209,255,Escuela Fronteriza La Araucana,Basico/Medio,Privada
22210,255,Escuela Ruca Manke,Basico/Medio,Publica
22211,255,Escuela Jeronimo Neculpan,Basico/Medio,Publica
22212,255,Escuela El Santillo,Basico/Medio,Publica
22213,255,Escuela Mamuil Malal,Basico/Medio,Publica
22214,255,Escuela Kurt Goldammer,Basico/Medio,Privada
22215,255,Escuela La Frontera,Basico/Medio,Privada
22216,255,Escuela Licancura,Basico/Medio,Publica
22217,255,Escuela Puente Basa,Basico/Medio,Publica
22218,255,Complejo Educacional Ruka Ngen,Basico/Medio,Publica
22219,255,Escuela Particular Catripulli,Basico/Medio,Publica
22220,255,Eco Escuela Antu Mawida,Basico/Medio,Publica
22221,255,Escuela Particular Los Raulies,Basico/Medio,Publica
22222,255,Escuela Particular Virgen De Rinconada,Basico/Medio,Publica
22223,255,Escuela Particular Loncofilo,Basico/Medio,Publica
22224,255,Escuela Particular Maite,Basico/Medio,Publica
22225,255,Escuela Particular Panque,Basico/Medio,Publica
22226,255,Escuela Particular Maite Alto,Basico/Medio,Publica
22227,255,Escuela Particular Maichin,Basico/Medio,Publica
22228,255,Escuela Particular Los Sauces,Basico/Medio,Publica
22229,255,Escuela Particular Puente Basa,Basico/Medio,Publica
22230,255,Escuela Panqui,Basico/Medio,Privada
22231,255,Escuela Rayen Mapu,Basico/Medio,Publica
22232,255,Escuela Panqui (Cerrada),Basico/Medio,Privada
22233,255,Liceo Particular Quinenahuin,Basico/Medio,Privada
22234,255,Ruka Pewen,Basico/Medio,Publica
22235,255,Liceo Ngen,Basico/Medio,Publica
22236,255,Colegio Calasanz Kurarewe,Basico/Medio,Privada
22237,260,Escuela Particular Arturo Prat,Basico/Medio,Publica
22238,260,Liceo Politecnico Andres Bello,Basico/Medio,Publica
22239,260,Liceo Bicentenario Padre Alberto Hurtado Cruchaga,Basico/Medio,Publica
22240,260,Escuela Egon Ernts Keutmann Besgen,Basico/Medio,Publica
22241,260,Escuela Alborada,Basico/Medio,Publica
22242,260,Escuela Domitila Pinna Parra,Basico/Medio,Publica
22243,260,Centro Educacional De Desarrollo Integral We Nepen,Basico/Medio,Publica
22244,260,Escuela El Prado,Basico/Medio,Publica
22245,260,Escuela Rural Donguil,Basico/Medio,Privada
22246,260,Escuela Municipal Rural Huellen,Basico/Medio,Privada
22247,260,Escuel Rayen Mapu,Basico/Medio,Privada
22248,260,Escuela Rucahue,Basico/Medio,Publica
22249,260,Escuela Bellavista,Basico/Medio,Privada
22250,260,Escuela Esmeralda,Basico/Medio,Publica
22251,260,Escuela Las Rosas,Basico/Medio,Privada
22252,260,Escuela Flor Del Bosque,Basico/Medio,Privada
22253,260,Escuela Wingkul-Nigen,Basico/Medio,Publica
22254,260,Escuela Wenuy Kudau,Basico/Medio,Publica
22255,260,Escuela Pukoyam,Basico/Medio,Publica
22256,260,Escuela Ancahual,Basico/Medio,Privada
22257,260,Escuela Estado De Israel,Basico/Medio,Publica
22258,260,Escuela Santa Anita,Basico/Medio,Privada
22259,260,Escuela Quesquechan,Basico/Medio,Publica
22260,260,Escuela El Tunel,Basico/Medio,Publica
22261,260,Escuela Pidenco Bajo,Basico/Medio,Privada
22262,260,Escuela Basica Nilcahuin,Basico/Medio,Publica
22263,260,Escuela Huelquelelfun,Basico/Medio,Publica
22264,260,Escuela Molul Pidenco,Basico/Medio,Privada
22265,260,Escuela Nancahue,Basico/Medio,Publica
22266,260,Colegio Santa Cruz De Loncoche,Basico/Medio,Publica
22267,260,Escuela Particular Juan Xxiii,Basico/Medio,Publica
22268,260,Escuela Particular Lolo Ruca,Basico/Medio,Privada
22269,260,Escuela Particular Collico,Basico/Medio,Publica
22270,260,Escuela Particular Liglelfun,Basico/Medio,Publica
22271,260,Escuela Particular Pulmahue,Basico/Medio,Publica
22272,260,Escuela Particular Subvencionada La Familia,Basico/Medio,Publica
22273,260,Escuela Araucarias,Basico/Medio,Publica
22274,260,Ier. Liceo Técnico Profesional Huiscapi,Basico/Medio,Publica
22275,260,Christian College,Basico/Medio,Publica
22276,260,Colegio Campestre Rafael Pombo,Basico/Medio,Publica
22277,260,Escuela Especial De Lenguaje Niño Jesus,Basico/Medio,Publica
22278,256,Liceo Juan Schleyer,Basico/Medio,Publica
22279,256,Escuela Juan Seguel,Basico/Medio,Publica
22280,256,Escuela Raimapu,Basico/Medio,Publica
22281,256,Escuela La Esperanza,Basico/Medio,Publica
22282,256,Esc. Esp.Ret.Mental Paul Harris,Basico/Medio,Publica
22283,256,Escuela Armando Quintulen,Basico/Medio,Publica
22284,256,Escuela Santa Paula,Basico/Medio,Privada
22285,256,Escuela Rucahue,Basico/Medio,Publica
22286,256,Escuela Rural Los Copihues Suevia,Basico/Medio,Privada
22287,256,Escuela Las Palmeras,Basico/Medio,Publica
22288,256,Escuela Cacique Aillanir,Basico/Medio,Publica
22289,256,Escuela Basica Quetroco,Basico/Medio,Publica
22290,256,Escuela Rural El Lliuco,Basico/Medio,Publica
22291,256,Escuela Dollinco,Basico/Medio,Publica
22292,256,Escuela Coipue,Basico/Medio,Publica
22293,256,Escuela Basica  Calfuco,Basico/Medio,Privada
22294,256,Escuela Allipen,Basico/Medio,Publica
22295,256,Esc. Basica Cahuinpangue,Basico/Medio,Privada
22296,256,Escuela Particular Subvencionada Padre Pio De Pietrelcina,Basico/Medio,Publica
22297,256,Colegio Santa Cruz De Freire,Basico/Medio,Publica
22298,256,Escuela Particular Arturo Prat,Basico/Medio,Publica
22299,256,Escuela Particular General Prieto,Basico/Medio,Publica
22300,256,Escuela Particular Las Pataguas,Basico/Medio,Publica
22301,256,Escuela Particular Dollinco,Basico/Medio,Privada
22302,256,Escuela Particular Long Long,Basico/Medio,Publica
22303,256,Escuela Santa Elena Fin - Fin,Basico/Medio,Publica
22304,256,Colegio Ayün Mapu,Basico/Medio,Publica
22305,256,Escuela Particular San Nicanor,Basico/Medio,Publica
22306,256,Escuela Particular San Isidro Labrador,Basico/Medio,Publica
22307,256,Escuela Particular San Manuel De Lolen,Basico/Medio,Publica
22308,256,Escuela Particular Rosario Vasquez De V.,Basico/Medio,Publica
22309,256,Escuela Particular Rupayan De Mallohue,Basico/Medio,Publica
22310,256,Reducción Painemil,Basico/Medio,Publica
22311,256,Liceo Agricola Puquereo,Basico/Medio,Publica
22312,256,Escuela Particular Mahuidache,Basico/Medio,Publica
22313,256,Escuela Particular Sagrada Familia,Basico/Medio,Publica
22314,256,Escuela Particular San Antonio,Basico/Medio,Publica
22315,256,Escuela Particular Rucahue,Basico/Medio,Publica
22316,256,Escuela Particular Trapilhue,Basico/Medio,Publica
22317,256,Escuela Particular Patria Nueva,Basico/Medio,Publica
22318,256,Escuela Particular San Roque,Basico/Medio,Publica
22319,256,Escuela Particular Santa Elena,Basico/Medio,Publica
22320,256,Escuela El Lucero,Basico/Medio,Privada
22321,256,Escuela Particular Folilco,Basico/Medio,Publica
22322,256,Escuela Particular Chihuimpilli,Basico/Medio,Publica
22323,256,Jardin Infantil Estrella De Belen,Basico/Medio,Privada
22324,262,Escuela Particular Tralgna,Basico/Medio,Publica
22325,262,Escuela Particular Renacer,Basico/Medio,Publica
22326,262,Escuela Particular Jose Abelardo Nunez,Basico/Medio,Publica
22327,262,Escuela Particular Marta Brunet,Basico/Medio,Privada
22328,262,Liceo Industrial C-16 Nueva Imperial,Basico/Medio,Publica
22329,262,Liceo Bicentenario Luis Gonzalez Vasquez 6585-4,Basico/Medio,Publica
22330,262,Escuela Alejandro Gorostiaga,Basico/Medio,Publica
22331,262,Escuela Republica,Basico/Medio,Publica
22332,262,Escuela Juan Xxiii,Basico/Medio,Publica
22333,262,Esc. Esp.Ret.Mental Avancemos Juntos,Basico/Medio,Publica
22334,262,Federico Garc-A Lorca,Basico/Medio,Publica
22335,262,Escuela Basica El Crucero,Basico/Medio,Publica
22336,262,Escuela Basic Rayen Mapu,Basico/Medio,Publica
22337,262,Escuela Basica Violeta Parra,Basico/Medio,Privada
22338,262,Escuela El Copihual,Basico/Medio,Publica
22339,262,Escuela Basica Catrianche,Basico/Medio,Publica
22340,262,Esc.Basica Rayen Mahuida,Basico/Medio,Publica
22341,262,Esc. Basica Santa Maria,Basico/Medio,Privada
22342,262,Esc. Basica La Araucaria,Basico/Medio,Publica
22343,262,Esc. Basica Santos Collipal,Basico/Medio,Publica
22344,262,Esc. Basica Chivilcoyan,Basico/Medio,Publica
22345,262,Esc. Basica Cacique Hueichaqueo,Basico/Medio,Privada
22346,262,Esc. Basica Cinco Manzanos,Basico/Medio,Publica
22347,262,Esc. Rayen Koskilla,Basico/Medio,Privada
22348,262,Esc. Basica San Manuel,Basico/Medio,Publica
22349,262,Esc. Basica Aillinco,Basico/Medio,Privada
22350,262,Escuela Arenas Blancas,Basico/Medio,Publica
22351,262,Esc. Basica Los Canelos,Basico/Medio,Publica
22352,262,Esc. Basica Lifko,Basico/Medio,Publica
22353,262,Escuela Básica El Peral,Basico/Medio,Privada
22354,262,Esc. Basica Santa Maria De Boroa,Basico/Medio,Publica
22355,262,Esc. Basica Santa Lidia,Basico/Medio,Privada
22356,262,Esc. Basica Los Robles,Basico/Medio,Publica
22357,262,Escuela Basica Pidenco,Basico/Medio,Privada
22358,262,Lolocura(Cerrada),Basico/Medio,Privada
22359,262,Escuela El Mirador,Basico/Medio,Publica
22360,262,Escuela Basica Manio Ducanan,Basico/Medio,Publica
22361,262,Liceo Comercial Diego Portales,Basico/Medio,Publica
22362,262,Liceo San Fco De Asis De Nva Imperial,Basico/Medio,Publica
22363,262,Escuela Particular Belen,Basico/Medio,Publica
22364,262,Escuela Particular San Adrian,Basico/Medio,Privada
22365,262,Escuela Particular Boroa,Basico/Medio,Publica
22366,262,Escuela Particular Entre Rios,Basico/Medio,Publica
22367,262,Escuela Particular Lord Cochrane,Basico/Medio,Publica
22368,262,Escuela Particular Los Guindos,Basico/Medio,Publica
22369,262,Escuela Particular San Sebastian,Basico/Medio,Privada
22370,262,Escuela Particular Loma Larga,Basico/Medio,Publica
22371,262,Escuela Particular Cardal,Basico/Medio,Privada
22372,262,Escuela Particular Cudico,Basico/Medio,Publica
22373,262,Escuela Particular Almagro,Basico/Medio,Publica
22374,262,Escuela Particular Rulo,Basico/Medio,Publica
22375,262,Escuela Particular Puel Mapu,Basico/Medio,Publica
22376,262,Escuela Particular Alto Manio,Basico/Medio,Publica
22377,262,Escuela Particular Llancahue,Basico/Medio,Publica
22378,262,Escuela Particular Santa Irma,Basico/Medio,Privada
22379,262,Escuela Particular Wilfredo Passau,Basico/Medio,Publica
22380,262,Escuela Particular San Antonio,Basico/Medio,Publica
22381,262,Escuela Particular Lidia Riquelme,Basico/Medio,Publica
22382,262,Escuela Particular Tranamil Rulo,Basico/Medio,Publica
22383,262,Escuela Particular Pedro Aguirre Cerda,Basico/Medio,Publica
22384,262,Escuela Particular Gabriela Mistral,Basico/Medio,Publica
22385,262,Escuela Particular Isabel Riquelme,Basico/Medio,Publica
22386,262,Escuela Particular Faizi,Basico/Medio,Publica
22387,262,Escuela Particular Buenos Aires,Basico/Medio,Publica
22388,262,Escuela Particular Anibal Pinto,Basico/Medio,Publica
22389,262,Escuela Particular Las Gaviotas,Basico/Medio,Publica
22390,262,Escuela Particular San Miguel,Basico/Medio,Privada
22391,262,Escuela Particular Yauyauquen,Basico/Medio,Publica
22392,262,Complejo Educacional Principe De Gales,Basico/Medio,Publica
22393,262,Liceo Politecnico Metodista La Granja,Basico/Medio,Publica
22394,262,Escuela Particular Santa Elena,Basico/Medio,Publica
22395,262,Escuela Particular Bollilco,Basico/Medio,Publica
22396,262,Escuela Bilingue Amul Kewun,Basico/Medio,Publica
22397,262,Jardin Infantil Copihuito,Basico/Medio,Privada
22398,262,Escuela Basica Municipal El Maiten,Basico/Medio,Publica
22399,262,Escuela Enrique Tenorio Fuentes,Basico/Medio,Publica
22400,262,Esc.Espec.Esdeleng Trast.De La Comunic..,Basico/Medio,Publica
22401,262,"Jardin Infantil Copihuito(Cerrado,Junji)",Basico/Medio,Privada
22402,262,Centro De Educacion De Adultos Lefxarv,Basico/Medio,Publica
22403,262,Escuela Mallearauco,Basico/Medio,Publica
22404,262,Escuela Gaspar Huenchuman,Basico/Medio,Publica
22405,262,Escuela Pumanke,Basico/Medio,Publica
22406,262,Escuela Santa Teresita De Imperial,Basico/Medio,Publica
22407,262,Colegio Jose Giordano,Basico/Medio,Publica
22408,262,Escuela Particular Ruka Linc,Basico/Medio,Publica
22409,262,Fernando Igayman Perez,Basico/Medio,Privada
22410,262,Escuela Basica Municipal El Maiten,Basico/Medio,Privada
22411,262,Escuela Particular Padre Hurtado,Basico/Medio,Publica
22412,262,Escuela Basica Antu Rayen,Basico/Medio,Publica
22413,262,Colegio San Marcos,Basico/Medio,Publica
22414,262,Escuela Particular Jorge Cruces Vallejos,Basico/Medio,Publica
22415,262,Colegio Educ. De Adultos Nahuel,Basico/Medio,Publica
22416,262,Colegio María Teresa Fuenzalida,Basico/Medio,Publica
22417,262,Escuela Particular Inalko,Basico/Medio,Publica
22418,262,Colegio De Adultos Walmapu,Basico/Medio,Publica
22419,262,Escuela De Lenguaje Suyai,Basico/Medio,Publica
22420,262,Escuela Especial Hospitalaria San Expedito,Basico/Medio,Publica
22421,258,Liceo Bicentenario Complejo Educacional Andres Antonio Gorbea,Basico/Medio,Publica
22422,258,Liceo Jose Victorino Lastarria,Basico/Medio,Publica
22423,258,Escuela Basica Cinco,Basico/Medio,Publica
22424,258,Escuela Basica Licarayen,Basico/Medio,Publica
22425,258,Esc.Presbitero Jose Agustin Gomez Z.,Basico/Medio,Publica
22426,258,Escuela Basica Municipal San Justo,Basico/Medio,Publica
22427,258,Escuela Basica Las Quinientas,Basico/Medio,Publica
22428,258,Escuela Mantahue,Basico/Medio,Publica
22429,258,Escuela Melirrehue,Basico/Medio,Publica
22430,258,Escuela Basica El Rinco,Basico/Medio,Publica
22431,258,Escuela El Liuco,Basico/Medio,Publica
22432,258,Escuela El Laurel,Basico/Medio,Publica
22433,258,Escuela Cuarta Faja,Basico/Medio,Publica
22434,258,Escuela Basica El Rauco,Basico/Medio,Privada
22435,258,Escuela Basica Los Perales,Basico/Medio,Publica
22436,258,Escuela Los Planchados,Basico/Medio,Publica
22437,258,Escuela Faja Ricci,Basico/Medio,Publica
22438,258,Escuela Pidenco Alto,Basico/Medio,Publica
22439,258,Escuela Particular Santa Gemita,Basico/Medio,Privada
22440,258,Escuela Particular Ntra.Sra.Del Carmen,Basico/Medio,Publica
22441,258,Escuela Particular Botacura,Basico/Medio,Privada
22442,258,Escuela Particular San Jose,Basico/Medio,Publica
22443,258,Colegio Juan Pablo Ii,Basico/Medio,Publica
22444,258,Escuela Nueva Alborada,Basico/Medio,Privada
22445,258,Colegio De Adultos Trinidad,Basico/Medio,Publica
22446,258,Escuela Especial De Lenguaje Rayen,Basico/Medio,Publica
22447,269,Complejo Educacional Martin Kleinknecht,Basico/Medio,Publica
22448,269,Escuela Aguas Y Gaviotas,Basico/Medio,Publica
22449,269,Escuela Rayen Lafquen Queule,Basico/Medio,Publica
22450,269,Escuela El Sembrador,Basico/Medio,Publica
22451,269,Escuela Amanecer De Villa Los Boldos,Basico/Medio,Publica
22452,269,Escuela San Pedro,Basico/Medio,Publica
22453,269,Escuela La Cascada,Basico/Medio,Publica
22454,269,Escuela San Carlos,Basico/Medio,Privada
22455,269,Escuela Rio Bueno,Basico/Medio,Privada
22456,269,Escuela Las Delicias,Basico/Medio,Privada
22457,269,Escuela Basica Eusebio Lillo,Basico/Medio,Privada
22458,269,Escuela Puchilco,Basico/Medio,Publica
22459,269,Escuela La Vertiente,Basico/Medio,Privada
22460,269,Escuela Basica Newen Mapu,Basico/Medio,Privada
22461,269,Escuela San Jose,Basico/Medio,Privada
22462,269,Escuela La Colonia,Basico/Medio,Publica
22463,269,Escuela Las Loicas,Basico/Medio,Privada
22464,269,Escuela La Concepcion,Basico/Medio,Publica
22465,269,Escuela Antu-Lafquen,Basico/Medio,Publica
22466,269,Escuela Basica Rural Flor Del Valle,Basico/Medio,Publica
22467,269,Escuela Folo-Mapu,Basico/Medio,Privada
22468,269,Escuela De Camaguey,Basico/Medio,Publica
22469,269,Escuela Boroa Norte,Basico/Medio,Publica
22470,269,Escuela Part. Subv. San Josè Obrero,Basico/Medio,Publica
22471,269,Escuela Particular Subvencionada Padre Isidoro,Basico/Medio,Publica
22472,269,Escuela Particular Puralaco,Basico/Medio,Publica
22473,269,Escuela Particular Raquincura,Basico/Medio,Publica
22474,269,Escuela Particular Colonia Boroa Sur,Basico/Medio,Publica
22475,269,Escuela Particular Chanquin,Basico/Medio,Publica
22476,269,Rincon Del Tolten(Receso Res.726/18/08/97),Basico/Medio,Privada
22477,269,Escuela Particular Isabel Monje,Basico/Medio,Publica
22478,269,Escuela Pocoyan,Basico/Medio,Publica
22479,269,Escuela Particular Villa Boldos,Basico/Medio,Publica
22480,269,Escuela Particular Piren,Basico/Medio,Publica
22481,269,Escuela Particular Frutillar,Basico/Medio,Publica
22482,269,Escuela Especial De Lenguaje We Liwen,Basico/Medio,Publica
22483,268,Escuela Filulafquen,Basico/Medio,Publica
22484,268,Escuela Basica Estacion Tolten,Basico/Medio,Publica
22485,268,Escuela De Caychayen,Basico/Medio,Publica
22486,268,Escuela Porma,Basico/Medio,Publica
22487,268,Escuela Particular Araucana Pelehue,Basico/Medio,Publica
22488,268,Liceo Municipal Barros Arana,Basico/Medio,Publica
22489,268,Complejo Educacional Nueva Alborada,Basico/Medio,Publica
22490,268,Escuela Horizontes,Basico/Medio,Publica
22491,268,Escuela Isla Llican,Basico/Medio,Publica
22492,268,Escuela Lumahue,Basico/Medio,Privada
22493,268,Escuela Pulil,Basico/Medio,Privada
22494,268,Escuela De Neicuf,Basico/Medio,Privada
22495,268,Escuela Molonhue,Basico/Medio,Publica
22496,268,Escuela Llollinco,Basico/Medio,Privada
22497,268,Escuela Nohualhue,Basico/Medio,Publica
22498,268,Escuela Coihue Cerrada /R/391/04/98,Basico/Medio,Privada
22499,268,Escuela Penehue,Basico/Medio,Privada
22500,268,Escuela Malalhue,Basico/Medio,Publica
22501,268,Escuela Puyehue,Basico/Medio,Publica
22502,268,Escuela Huincullican,Basico/Medio,Privada
22503,268,Escuela De Ruca-Cura,Basico/Medio,Publica
22504,268,Escuela Alto Chelle,Basico/Medio,Privada
22505,268,Escuela Los Troncos,Basico/Medio,Publica
22506,268,Escuela El Budi,Basico/Medio,Privada
22507,268,Escuela Municipal La Mapu,Basico/Medio,Privada
22508,268,Complejo Educacional Cristo Rey,Basico/Medio,Publica
22509,268,Escuela Particular Padre Alejandro Ortega,Basico/Medio,Publica
22510,268,Escuela Particular Bautista,Basico/Medio,Publica
22511,268,Escuela Particular Hualpin,Basico/Medio,Publica
22512,268,Escuela Particular Arturo Alessandri,Basico/Medio,Publica
22513,268,Escuela Particular Quilimanzano,Basico/Medio,Publica
22514,268,Escuela Particular Queupue,Basico/Medio,Privada
22515,268,Escuela Particular Quilmer,Basico/Medio,Publica
22516,268,Escuela Particular Rebeca Matte Bello,Basico/Medio,Publica
22517,268,Escuela Particular Alto Chelle,Basico/Medio,Publica
22518,268,Escuela Particular Huilo,Basico/Medio,Publica
22519,268,Escuela Particular Porma,Basico/Medio,Publica
22520,268,Escuela Particular Huidima,Basico/Medio,Publica
22521,268,Escuela Particular Allipen,Basico/Medio,Privada
22522,268,Escuela Ruca Comche De Pelecoe,Basico/Medio,Publica
22523,268,Escuela Particular Las Delicias,Basico/Medio,Publica
22524,268,Escuela Part. Kom Pu Lof Ni Kimeltuwe,Basico/Medio,Publica
22525,268,Escuela Particular Bellavista,Basico/Medio,Publica
22526,268,Escuela Particular Santa Irene,Basico/Medio,Publica
22527,268,Escuela Particular San Miguel De Trauhue,Basico/Medio,Publica
22528,268,Escuela Particular General Bonilla,Basico/Medio,Publica
22529,268,Escuela Particular Bernardo O`Higgins,Basico/Medio,Publica
22530,268,Complejo Educacional Cristo Rey,Basico/Medio,Privada
22531,268,Esc. Part. Basica Comun Bolil,Basico/Medio,Publica
22532,268,Escuela Particular El Pilar,Basico/Medio,Publica
22533,268,Escuela Motrolhue Anexo Esc.F461,Basico/Medio,Privada
22534,268,Esc.Part.San Francisco De Coihue,Basico/Medio,Publica
22535,268,Escuela Particular Huente,Basico/Medio,Publica
22536,268,Liceo Tecnico Profesional Hualpin,Basico/Medio,Publica
22537,268,Escuela Particular Juvencio Valle,Basico/Medio,Publica
22538,268,Escuela Particular La Esperanza,Basico/Medio,Publica
22539,268,Escuela Particular Santa Elena,Basico/Medio,Privada
22540,268,Escuela Particular Nuevo Amanecer,Basico/Medio,Publica
22541,267,Liceo Reino De Suecia,Basico/Medio,Publica
22542,267,Escuela Basica Collico Ranco,Basico/Medio,Publica
22543,267,Escuela Basica Bartolo Llancaleo,Basico/Medio,Publica
22544,267,Esccuela Basica Inalafquen,Basico/Medio,Publica
22545,267,Esc. Basica Augusto Winter Tapia,Basico/Medio,Publica
22546,267,Escuela Basica Calof,Basico/Medio,Publica
22547,267,Esc. Basica Antonio Ladino,Basico/Medio,Publica
22548,267,Escuela Particular San Sebastian,Basico/Medio,Publica
22549,267,Escuela Particular Padre Juan Wevering,Basico/Medio,Publica
22550,267,Escuela Particular Ronguipulli,Basico/Medio,Publica
22551,267,Escuela Particular El Alma,Basico/Medio,Publica
22552,267,Escuela Particular Huapi,Basico/Medio,Publica
22553,267,Liceo Part. Subvenc. La Sierra,Basico/Medio,Publica
22554,267,Malalhue,Basico/Medio,Privada
22555,267,Escuela Particular San Fco. De Quifo,Basico/Medio,Publica
22556,267,Escuela Particular Angeles Custodios,Basico/Medio,Publica
22557,267,Escuela Particular Sol Naciente,Basico/Medio,Publica
22558,267,Escuela Particular Ines De Suarez,Basico/Medio,Publica
22559,267,Escuela Particular Quifo,Basico/Medio,Publica
22560,267,Escuela Particular Llaguey,Basico/Medio,Publica
22561,267,Escuela Particular El Temo,Basico/Medio,Publica
22562,267,Escuela Particular Perquinan,Basico/Medio,Publica
22563,267,Escuela Particular Piedra Alta,Basico/Medio,Publica
22564,267,Escuela Particular Deume,Basico/Medio,Publica
22565,267,Escuela Particular Nueva Rucatraro,Basico/Medio,Publica
22566,267,Escuela Particular Cheucan,Basico/Medio,Publica
22567,267,Escuela Particular Nuevo Quifo,Basico/Medio,Publica
22568,267,Escuela Particular Guacolda,Basico/Medio,Publica
22569,267,Escuela Padre Ernesto Wilhelm,Basico/Medio,Publica
22570,267,Escuela Particular San Gaston,Basico/Medio,Publica
22571,267,Escuela Particular Los Cisnes,Basico/Medio,Publica
22572,267,Escuela Particular Diego Portales,Basico/Medio,Publica
